bonferroni_p_value,bootstrap_lower,bootstrap_upper,data_source,economic_result_basis,execution_cost_block,family,largest_contribution,losses,matched_events,matched_matches,mean_pnl,net_pnl,numeric_provenance,object,pnl_without_largest,q_value,raw_p_value,reject_reason,rule_id,sample_count,selection_eligible,time_interval,unit,wins
1.0,-11.65091249999999,20.825325,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,89,473,473,0.009704016913319234,4.589999999999997,OBSERVED_VALUE,all_training_conditions,5.505000000000001,0.9720775371442447,0.29027097290270976,FDR_NOT_SIGNIFICANT,path_low_ge_0.7095__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,384
1.0,-11.662824999999994,25.2896625,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,111,600,600,0.011830000000000042,7.098000000000025,OBSERVED_VALUE,all_training_conditions,8.013000000000002,0.9720775371442447,0.22957704229577042,FDR_NOT_SIGNIFICANT,path_low_ge_0.7095__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,489
1.0,-9.133,19.733712499999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,69,367,367,0.014919618528610401,5.475500000000017,OBSERVED_VALUE,all_training_conditions,6.380500000000003,0.9720775371442447,0.2338766123387661,FDR_NOT_SIGNIFICANT,path_low_ge_0.7095__and__level_eq_ATP,1,False,UNKNOWN,record,298
1.0,-10.580737499999998,12.610512499999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,44,239,239,0.005115062761506277,1.2225000000000004,OBSERVED_VALUE,all_training_conditions,2.1375,0.9720775371442447,0.42075792420757924,FDR_NOT_SIGNIFICANT,path_low_ge_0.7095__and__level_eq_WTA,1,False,UNKNOWN,record,195
1.0,0.012499999999999956,0.012499999999999956,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,0.012499999999999956,0,1,1,0.012499999999999956,0.012499999999999956,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.49975002499750026,FDR_NOT_SIGNIFICANT,path_low_ge_0.9875,1,False,UNKNOWN,record,1
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,path_low_ge_0.9875__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,0
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,path_low_ge_0.9875__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,0
1.0,0.012499999999999956,0.012499999999999956,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.012499999999999956,0,1,1,0.012499999999999956,0.012499999999999956,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5075492450754925,FDR_NOT_SIGNIFICANT,path_low_ge_0.9875__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,1
1.0,0.012499999999999956,0.012499999999999956,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.012499999999999956,0,1,1,0.012499999999999956,0.012499999999999956,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5002499750024998,FDR_NOT_SIGNIFICANT,path_low_ge_0.9875__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,1
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,path_low_ge_0.9875__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,0
1.0,0.012499999999999956,0.012499999999999956,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.012499999999999956,0,1,1,0.012499999999999956,0.012499999999999956,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5028497150284972,FDR_NOT_SIGNIFICANT,path_low_ge_0.9875__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,1
1.0,0.012499999999999956,0.012499999999999956,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.012499999999999956,0,1,1,0.012499999999999956,0.012499999999999956,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.48975102489751027,FDR_NOT_SIGNIFICANT,path_low_ge_0.9875__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,1
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,path_low_ge_0.9875__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,0
1.0,0.012499999999999956,0.012499999999999956,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.012499999999999956,0,1,1,0.012499999999999956,0.012499999999999956,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5008499150084992,FDR_NOT_SIGNIFICANT,path_low_ge_0.9875__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,1
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,path_low_ge_0.9875__and__level_eq_ATP,1,False,UNKNOWN,record,0
1.0,0.012499999999999956,0.012499999999999956,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.012499999999999956,0,1,1,0.012499999999999956,0.012499999999999956,OBSERVED_VALUE,all_training_conditions,0.0,0.9720775371442447,0.5016498350164984,FDR_NOT_SIGNIFICANT,path_low_ge_0.9875__and__level_eq_WTA,1,False,UNKNOWN,record,1
,,,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,,0,0,0,,0.0,OBSERVED_VALUE,all_training_conditions,0.0,,,ZERO_MATCHES,path_low_lt_0.011,1,False,UNKNOWN,record,0
1.0,-27.492399999999993,9.111774999999982,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,0.915,501,610,610,-0.0154114754098361,-9.401000000000021,OBSERVED_VALUE,all_training_conditions,-10.315999999999999,0.9799762880854771,0.8459154084591541,FDR_NOT_SIGNIFICANT,path_low_lt_0.2665,1,False,UNKNOWN,record,109
1.0,-24.660037499999998,11.0801,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,492,601,601,-0.01182529118136438,-7.106999999999992,OBSERVED_VALUE,all_training_conditions,-8.032,0.9720775371442447,0.7794220577942206,FDR_NOT_SIGNIFICANT,path_low_lt_0.2665__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,109
1.0,-24.52415,11.36884999999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,492,601,601,-0.011584026622296158,-6.961999999999991,OBSERVED_VALUE,all_training_conditions,-7.887,0.9720775371442447,0.7822217778222178,FDR_NOT_SIGNIFICANT,path_low_lt_0.2665__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,109
1.0,-27.34895,8.856562499999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,501,610,610,-0.0154114754098361,-9.401000000000021,OBSERVED_VALUE,all_training_conditions,-10.315999999999999,0.9799762880854771,0.8500149985001499,FDR_NOT_SIGNIFICANT,path_low_lt_0.2665__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,109
1.0,-25.192349999999994,10.9141125,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,496,605,605,-0.01229917355371901,-7.441000000000001,OBSERVED_VALUE,all_training_conditions,-8.366000000000003,0.9720775371442447,0.7935206479352065,FDR_NOT_SIGNIFICANT,path_low_lt_0.2665__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,109
1.0,-24.527924999999996,11.412224999999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,492,601,601,-0.011667221297836927,-7.011999999999993,OBSERVED_VALUE,all_training_conditions,-7.9369999999999985,0.9720775371442447,0.7763223677632237,FDR_NOT_SIGNIFICANT,path_low_lt_0.2665__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,109
1.0,-21.120824999999996,11.12152499999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,410,494,494,-0.010513157894736844,-5.193500000000001,OBSERVED_VALUE,all_training_conditions,-6.1085,0.9720775371442447,0.7338266173382662,FDR_NOT_SIGNIFICANT,path_low_lt_0.2665__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,84
1.0,-18.421249999999997,13.068050000000001,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,392,475,475,-0.0061631578947368175,-2.9274999999999882,OBSERVED_VALUE,all_training_conditions,-3.8424999999999994,0.9720775371442447,0.6394360563943605,FDR_NOT_SIGNIFICANT,path_low_lt_0.2665__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,83
1.0,-17.7726125,12.173374999999993,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,330,400,400,-0.007863749999999997,-3.145499999999999,OBSERVED_VALUE,all_training_conditions,-4.060500000000001,0.9720775371442447,0.6634336566343366,FDR_NOT_SIGNIFICANT,path_low_lt_0.2665__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,70
1.0,-21.404437499999993,11.032337499999992,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,416,501,501,-0.010755489021956091,-5.388500000000001,OBSERVED_VALUE,all_training_conditions,-6.303500000000001,0.9720775371442447,0.7396260373962604,FDR_NOT_SIGNIFICANT,path_low_lt_0.2665__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,85
1.0,-20.008625000000002,9.146549999999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.905,300,367,367,-0.015557220708446874,-5.709500000000003,OBSERVED_VALUE,all_training_conditions,-6.614500000000002,0.9720775371442447,0.7742225777422258,FDR_NOT_SIGNIFICANT,path_low_lt_0.2665__and__level_eq_ATP,1,False,UNKNOWN,record,67
1.0,-14.5240375,7.642399999999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,201,243,243,-0.01519135802469135,-3.6914999999999982,OBSERVED_VALUE,all_training_conditions,-4.6065000000000005,0.9720775371442447,0.7398260173982601,FDR_NOT_SIGNIFICANT,path_low_lt_0.2665__and__level_eq_WTA,1,False,UNKNOWN,record,42
1.0,-23.468449999999994,49.49914999999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,0.915,1121,1676,1676,0.007591587112171836,12.723499999999998,OBSERVED_VALUE,all_training_conditions,11.808499999999999,0.9720775371442447,0.2576742325767423,FDR_NOT_SIGNIFICANT,path_low_lt_0.49,1,False,UNKNOWN,record,555
1.0,-14.218549999999997,56.2733,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,1102,1667,1667,0.012531493701259742,20.88999999999999,OBSERVED_VALUE,all_training_conditions,19.965000000000003,0.9720775371442447,0.12718728127187282,FDR_NOT_SIGNIFICANT,path_low_lt_0.49__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,565
1.0,-12.948125,57.64646249999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,1102,1668,1668,0.012943645083932857,21.590000000000007,OBSERVED_VALUE,all_training_conditions,20.665000000000003,0.9720775371442447,0.11948805119488051,FDR_NOT_SIGNIFICANT,path_low_lt_0.49__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,566
1.0,-22.853024999999995,49.15694999999998,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,1121,1676,1676,0.007591587112171836,12.723499999999998,OBSERVED_VALUE,all_training_conditions,11.808499999999999,0.9720775371442447,0.24707529247075294,FDR_NOT_SIGNIFICANT,path_low_lt_0.49__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,555
1.0,-15.364999999999995,57.2394125,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,1108,1672,1672,0.012315490430622016,20.59150000000001,OBSERVED_VALUE,all_training_conditions,19.666500000000003,0.9720775371442447,0.1341865813418658,FDR_NOT_SIGNIFICANT,path_low_lt_0.49__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,564
1.0,-14.62761249999998,56.5175625,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,1102,1666,1666,0.012316926770708279,20.519999999999992,OBSERVED_VALUE,all_training_conditions,19.595000000000002,0.9720775371442447,0.13308669133086692,FDR_NOT_SIGNIFICANT,path_low_lt_0.49__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,564
1.0,-24.084237500000004,47.353275,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,1087,1619,1619,0.007299567634342189,11.818000000000003,OBSERVED_VALUE,all_training_conditions,10.902999999999999,0.9720775371442447,0.26507349265073493,FDR_NOT_SIGNIFICANT,path_low_lt_0.49__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,532
1.0,-23.327087499999998,45.84589999999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,1044,1554,1554,0.007190476190476196,11.174000000000008,OBSERVED_VALUE,all_training_conditions,10.259,0.9720775371442447,0.28057194280571945,FDR_NOT_SIGNIFICANT,path_low_lt_0.49__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,510
1.0,-24.49579999999999,40.773199999999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,875,1301,1301,0.005858186010760958,7.6215000000000055,OBSERVED_VALUE,all_training_conditions,6.706499999999994,0.9720775371442447,0.3220677932206779,FDR_NOT_SIGNIFICANT,path_low_lt_0.49__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,426
1.0,-23.049912500000005,49.48372499999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,1108,1652,1652,0.007910411622276023,13.06799999999999,OBSERVED_VALUE,all_training_conditions,12.152999999999995,0.9720775371442447,0.24297570242975702,FDR_NOT_SIGNIFICANT,path_low_lt_0.49__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,544
1.0,-18.059087499999997,39.119499999999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.905,681,1025,1025,0.009860975609756089,10.107499999999991,OBSERVED_VALUE,all_training_conditions,9.2025,0.9720775371442447,0.25047495250474955,FDR_NOT_SIGNIFICANT,path_low_lt_0.49__and__level_eq_ATP,1,False,UNKNOWN,record,344
1.0,-19.634987499999998,25.406887499999975,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,440,651,651,0.0040184331797235,2.6159999999999983,OBSERVED_VALUE,all_training_conditions,1.7009999999999987,0.9720775371442447,0.41955804419558046,FDR_NOT_SIGNIFICANT,path_low_lt_0.49__and__level_eq_WTA,1,False,UNKNOWN,record,211
1.0,-66.77960000000002,8.237062499999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,0.915,941,1686,1686,-0.017469750889679697,-29.453999999999972,OBSERVED_VALUE,all_training_conditions,-30.368999999999993,0.9830077598300776,0.948905109489051,FDR_NOT_SIGNIFICANT,path_low_lt_0.7095,1,False,UNKNOWN,record,745
1.0,-53.85015,19.46103749999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,894,1684,1684,-0.010466745843230424,-17.626000000000033,OBSERVED_VALUE,all_training_conditions,-18.551,0.9799762880854771,0.8274172582741726,FDR_NOT_SIGNIFICANT,path_low_lt_0.7095__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,790
1.0,-56.35364999999999,16.376462499999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,897,1684,1684,-0.011452494061757721,-19.286,OBSERVED_VALUE,all_training_conditions,-20.211000000000002,0.9799762880854771,0.8502149785021498,FDR_NOT_SIGNIFICANT,path_low_lt_0.7095__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,787
1.0,-65.95783750000001,6.7746749999999984,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,941,1686,1686,-0.017469750889679697,-29.453999999999972,OBSERVED_VALUE,all_training_conditions,-30.368999999999993,0.9830077598300776,0.9488051194880512,FDR_NOT_SIGNIFICANT,path_low_lt_0.7095__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,745
1.0,-52.554275,20.744249999999997,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,903,1686,1686,-0.00941577698695139,-15.875000000000043,OBSERVED_VALUE,all_training_conditions,-16.799999999999997,0.9769416959193534,0.8093190680931907,FDR_NOT_SIGNIFICANT,path_low_lt_0.7095__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,783
1.0,-53.88154999999999,18.304575000000007,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.925,894,1684,1684,-0.010561757719714982,-17.78600000000003,OBSERVED_VALUE,all_training_conditions,-18.710999999999995,0.9799762880854771,0.8309169083091691,FDR_NOT_SIGNIFICANT,path_low_lt_0.7095__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,790
1.0,-66.7904125,6.288087499999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,925,1652,1652,-0.018528450363196104,-30.608999999999963,OBSERVED_VALUE,all_training_conditions,-31.524,0.9830077598300776,0.950904909509049,FDR_NOT_SIGNIFICANT,path_low_lt_0.7095__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,727
1.0,-60.52447499999999,10.207924999999962,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,883,1585,1585,-0.015904100946372225,-25.207999999999974,OBSERVED_VALUE,all_training_conditions,-26.123,0.9830077598300776,0.923007699230077,FDR_NOT_SIGNIFICANT,path_low_lt_0.7095__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,702
1.0,-51.68171249999997,13.453987499999984,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,738,1330,1330,-0.014632706766917256,-19.46149999999995,OBSERVED_VALUE,all_training_conditions,-20.3765,0.9799762880854771,0.8778122187781222,FDR_NOT_SIGNIFICANT,path_low_lt_0.7095__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,592
1.0,-66.297575,6.678774999999983,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,941,1686,1686,-0.017469750889679697,-29.453999999999972,OBSERVED_VALUE,all_training_conditions,-30.368999999999993,0.9830077598300776,0.940905909409059,FDR_NOT_SIGNIFICANT,path_low_lt_0.7095__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,745
1.0,-50.41335,6.445562499999992,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.905,576,1031,1031,-0.021532007759456805,-22.199499999999965,OBSERVED_VALUE,all_training_conditions,-23.10450000000001,0.9830077598300776,0.9313068693130687,FDR_NOT_SIGNIFICANT,path_low_lt_0.7095__and__level_eq_ATP,1,False,UNKNOWN,record,455
1.0,-29.985075000000002,15.5045125,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,0.915,365,655,655,-0.011075572519083981,-7.254500000000008,OBSERVED_VALUE,all_training_conditions,-8.1695,0.9720775371442447,0.7375262473752625,FDR_NOT_SIGNIFICANT,path_low_lt_0.7095__and__level_eq_WTA,1,False,UNKNOWN,record,290
1.0,-52.21044999999997,21.259575,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,path_behavior,-0.915,564,1686,1686,-0.009064650059311976,-15.28299999999999,OBSERVED_VALUE,all_training_conditions,-14.367999999999999,0.9720775371442447,0.797920207979202,FDR_NOT_SIGNIFICANT,path_low_lt_0.9875,1,False,UNKNOWN,record,1122
1.0,-47.975612499999976,24.422112499999987,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,554,1684,1684,-0.006807304038004746,-11.463499999999993,OBSERVED_VALUE,all_training_conditions,-10.538499999999996,0.9720775371442447,0.7330266973302669,FDR_NOT_SIGNIFICANT,path_low_lt_0.9875__and__elapsed_seconds_ge_-23,1,False,UNKNOWN,record,1130
1.0,-48.49965,24.986012499999994,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,554,1684,1684,-0.006801365795724462,-11.453499999999995,OBSERVED_VALUE,all_training_conditions,-10.528499999999998,0.9720775371442447,0.7341265873412659,FDR_NOT_SIGNIFICANT,path_low_lt_0.9875__and__elapsed_seconds_ge_-38,1,False,UNKNOWN,record,1130
1.0,-52.29717499999998,20.792049999999982,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,564,1686,1686,-0.009064650059311976,-15.28299999999999,OBSERVED_VALUE,all_training_conditions,-14.367999999999999,0.9720775371442447,0.7923207679232077,FDR_NOT_SIGNIFICANT,path_low_lt_0.9875__and__elapsed_seconds_ge_-4388,1,False,UNKNOWN,record,1122
1.0,-43.885125,28.85413749999999,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,552,1686,1686,-0.0046441281138790156,-7.83000000000002,OBSERVED_VALUE,all_training_conditions,-6.905000000000002,0.9720775371442447,0.6642335766423357,FDR_NOT_SIGNIFICANT,path_low_lt_0.9875__and__elapsed_seconds_ge_-52,1,False,UNKNOWN,record,1134
1.0,-48.797250000000005,25.086137500000007,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.925,554,1684,1684,-0.007044833729216149,-11.863499999999995,OBSERVED_VALUE,all_training_conditions,-10.938499999999998,0.9720775371442447,0.7364263573642635,FDR_NOT_SIGNIFICANT,path_low_lt_0.9875__and__elapsed_seconds_ge_300,1,False,UNKNOWN,record,1130
1.0,-50.34752500000001,21.538237499999973,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,552,1652,1652,-0.008794188861985465,-14.527999999999988,OBSERVED_VALUE,all_training_conditions,-13.613,0.9720775371442447,0.7777222277772223,FDR_NOT_SIGNIFICANT,path_low_lt_0.9875__and__elapsed_seconds_lt_-23,1,False,UNKNOWN,record,1100
1.0,-50.07932499999998,21.146812499999992,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,529,1585,1585,-0.00875015772870662,-13.868999999999993,OBSERVED_VALUE,all_training_conditions,-12.954,0.9720775371442447,0.7813218678132187,FDR_NOT_SIGNIFICANT,path_low_lt_0.9875__and__elapsed_seconds_lt_-38,1,False,UNKNOWN,record,1056
1.0,-43.3555875,22.468987499999983,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,443,1330,1330,-0.007730451127819553,-10.281500000000005,OBSERVED_VALUE,all_training_conditions,-9.366499999999998,0.9720775371442447,0.7351264873512648,FDR_NOT_SIGNIFICANT,path_low_lt_0.9875__and__elapsed_seconds_lt_-52,1,False,UNKNOWN,record,887
1.0,-52.0330375,20.695912499999995,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,564,1686,1686,-0.009064650059311976,-15.28299999999999,OBSERVED_VALUE,all_training_conditions,-14.367999999999999,0.9720775371442447,0.7981201879812019,FDR_NOT_SIGNIFICANT,path_low_lt_0.9875__and__elapsed_seconds_lt_300,1,False,UNKNOWN,record,1122
1.0,-40.4117125,18.133975,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.905,348,1031,1031,-0.010561105722599412,-10.888499999999993,OBSERVED_VALUE,all_training_conditions,-9.983499999999998,0.9720775371442447,0.7704229577042295,FDR_NOT_SIGNIFICANT,path_low_lt_0.9875__and__level_eq_ATP,1,False,UNKNOWN,record,683
1.0,-27.211574999999993,18.644474999999996,ResearchRun,GROSS_REFERENCE_PROXY,BLOCK_DATA_FEE_SLIPPAGE_LIQUIDITY,pairwise,-0.915,216,655,655,-0.006709160305343516,-4.3945000000000025,OBSERVED_VALUE,all_training_conditions,-3.4795,0.9720775371442447,0.654034596540346,FDR_NOT_SIGNIFICANT,path_low_lt_0.9875__and__level_eq_WTA,1,False,UNKNOWN,record,439
